date,time,kw,datetime,month,day,weekday,hour,temperature,precipitation,weather,humidity
2020/6/3,2:00,2254,2020-06-03 02:00:00,6,3,2,2,21.7,0.0,0.5,0.91
2020/6/3,3:00,2287,2020-06-03 03:00:00,6,3,2,3,21.9,0.0,0.5,0.92
2020/6/3,4:00,2300,2020-06-03 04:00:00,6,3,2,4,21.6,0.0,0.5,0.87
2020/6/3,5:00,2265,2020-06-03 05:00:00,6,3,2,5,21.7,0.0,0.5,0.83
2020/6/3,6:00,2383,2020-06-03 06:00:00,6,3,2,6,21.5,0.0,0.5,0.81
2020/6/3,7:00,2624,2020-06-03 07:00:00,6,3,2,7,22.0,0.0,0.5,0.76
2020/6/3,8:00,3009,2020-06-03 08:00:00,6,3,2,8,22.5,0.0,0.3,0.7
2020/6/3,9:00,3376,2020-06-03 09:00:00,6,3,2,9,24.1,0.0,0.3,0.66
2020/6/3,10:00,3544,2020-06-03 10:00:00,6,3,2,10,26.2,0.0,0.3,0.61
2020/6/3,11:00,3613,2020-06-03 11:00:00,6,3,2,11,26.1,0.0,0.3,0.65
2020/6/3,12:00,3590,2020-06-03 12:00:00,6,3,2,12,27.8,0.0,0.3,0.63
2020/6/3,13:00,3706,2020-06-03 13:00:00,6,3,2,13,28.5,0.0,0.3,0.58
2020/6/3,14:00,3745,2020-06-03 14:00:00,6,3,2,14,27.5,0.0,0.3,0.56
2020/6/3,15:00,3664,2020-06-03 15:00:00,6,3,2,15,27.5,0.0,0.3,0.58
2020/6/3,16:00,3553,2020-06-03 16:00:00,6,3,2,16,26.9,0.0,0.3,0.71
2020/6/3,17:00,3383,2020-06-03 17:00:00,6,3,2,17,26.0,0.0,0.5,0.66
2020/6/3,18:00,3391,2020-06-03 18:00:00,6,3,2,18,25.6,0.0,0.5,0.72
2020/6/3,19:00,3326,2020-06-03 19:00:00,6,3,2,19,24.3,0.0,0.5,0.79
2020/6/3,20:00,3142,2020-06-03 20:00:00,6,3,2,20,23.3,0.0,0.5,0.83
2020/6/3,21:00,2974,2020-06-03 21:00:00,6,3,2,21,22.7,0.0,0.5,0.9
2020/6/3,22:00,2822,2020-06-03 22:00:00,6,3,2,22,21.8,0.0,0.5,0.9
2020/6/3,23:00,2660,2020-06-03 23:00:00,6,3,2,23,21.8,0.0,0.5,0.89
2020/6/4,0:00,2443,2020-06-04 00:00:00,6,4,3,0,22.1,0.0,0.5,0.87
2020/6/4,1:00,2309,2020-06-04 01:00:00,6,4,3,1,22.2,0.0,0.5,0.95
2020/6/4,2:00,2280,2020-06-04 02:00:00,6,4,3,2,20.9,0.0,0.5,0.93
2020/6/4,3:00,2310,2020-06-04 03:00:00,6,4,3,3,20.9,0.0,0.5,0.95
2020/6/4,4:00,2318,2020-06-04 04:00:00,6,4,3,4,20.7,0.0,0.5,0.93
2020/6/4,5:00,2302,2020-06-04 05:00:00,6,4,3,5,21.0,0.0,0.5,0.91
2020/6/4,6:00,2430,2020-06-04 06:00:00,6,4,3,6,21.5,0.0,0.5,0.88
2020/6/4,7:00,2700,2020-06-04 07:00:00,6,4,3,7,21.4,0.0,0.5,0.86
2020/6/4,8:00,3068,2020-06-04 08:00:00,6,4,3,8,22.0,0.0,0.5,0.82
2020/6/4,9:00,3359,2020-06-04 09:00:00,6,4,3,9,23.0,0.0,0.5,0.76
2020/6/4,10:00,3476,2020-06-04 10:00:00,6,4,3,10,23.6,0.0,0.5,0.73
2020/6/4,11:00,3566,2020-06-04 11:00:00,6,4,3,11,24.2,0.0,0.5,0.67
2020/6/4,12:00,3501,2020-06-04 12:00:00,6,4,3,12,25.3,0.0,0.5,0.69
2020/6/4,13:00,3644,2020-06-04 13:00:00,6,4,3,13,26.8,0.0,0.5,0.66
2020/6/4,14:00,3690,2020-06-04 14:00:00,6,4,3,14,26.3,0.0,0.3,0.66
2020/6/4,15:00,3646,2020-06-04 15:00:00,6,4,3,15,26.8,0.0,0.3,0.6
2020/6/4,16:00,3625,2020-06-04 16:00:00,6,4,3,16,27.2,0.0,0.3,0.58
2020/6/4,17:00,3467,2020-06-04 17:00:00,6,4,3,17,26.9,0.0,0.0,0.6
2020/6/4,18:00,3412,2020-06-04 18:00:00,6,4,3,18,25.6,0.0,0.0,0.7
2020/6/4,19:00,3359,2020-06-04 19:00:00,6,4,3,19,24.3,0.0,0.0,0.75
2020/6/4,20:00,3171,2020-06-04 20:00:00,6,4,3,20,23.8,0.0,0.3,0.79
2020/6/4,21:00,2986,2020-06-04 21:00:00,6,4,3,21,23.5,0.0,0.3,0.87
2020/6/4,22:00,2843,2020-06-04 22:00:00,6,4,3,22,22.7,0.0,0.3,0.91
2020/6/4,23:00,2673,2020-06-04 23:00:00,6,4,3,23,22.1,0.0,0.3,0.89
2020/6/5,0:00,2470,2020-06-05 00:00:00,6,5,4,0,22.2,0.0,0.3,0.9
2020/6/5,1:00,2328,2020-06-05 01:00:00,6,5,4,1,21.3,0.0,0.3,0.86
2020/6/5,2:00,2289,2020-06-05 02:00:00,6,5,4,2,21.4,0.0,0.3,0.91
2020/6/5,3:00,2316,2020-06-05 03:00:00,6,5,4,3,20.7,0.0,0.3,0.93
2020/6/5,4:00,2327,2020-06-05 04:00:00,6,5,4,4,20.3,0.0,0.3,0.91
2020/6/5,5:00,2287,2020-06-05 05:00:00,6,5,4,5,20.7,0.0,0.0,0.9
2020/6/5,6:00,2423,2020-06-05 06:00:00,6,5,4,6,22.0,0.0,0.0,0.8
2020/6/5,7:00,2701,2020-06-05 07:00:00,6,5,4,7,23.6,0.0,0.0,0.75
2020/6/5,8:00,3112,2020-06-05 08:00:00,6,5,4,8,25.5,0.0,0.0,0.74
2020/6/5,9:00,3516,2020-06-05 09:00:00,6,5,4,9,25.3,0.0,0.0,0.67
2020/6/5,10:00,3713,2020-06-05 10:00:00,6,5,4,10,26.9,0.0,0.0,0.6
2020/6/5,11:00,3838,2020-06-05 11:00:00,6,5,4,11,28.8,0.0,0.0,0.61
2020/6/5,12:00,3807,2020-06-05 12:00:00,6,5,4,12,29.0,0.0,0.0,0.56
2020/6/5,13:00,3918,2020-06-05 13:00:00,6,5,4,13,29.1,0.0,0.0,0.53
2020/6/5,14:00,3914,2020-06-05 14:00:00,6,5,4,14,29.1,0.0,0.3,0.48
2020/6/5,15:00,3827,2020-06-05 15:00:00,6,5,4,15,29.2,0.0,0.3,0.61
2020/6/5,16:00,3720,2020-06-05 16:00:00,6,5,4,16,27.3,0.0,0.3,0.67
2020/6/5,17:00,3532,2020-06-05 17:00:00,6,5,4,17,26.0,0.0,0.3,0.7
2020/6/5,18:00,3441,2020-06-05 18:00:00,6,5,4,18,25.1,0.0,0.3,0.76
2020/6/5,19:00,3368,2020-06-05 19:00:00,6,5,4,19,24.4,0.0,0.3,0.77
2020/6/5,20:00,3174,2020-06-05 20:00:00,6,5,4,20,24.0,0.0,0.3,0.8
2020/6/5,21:00,3002,2020-06-05 21:00:00,6,5,4,21,23.9,0.0,0.3,0.8
2020/6/5,22:00,2865,2020-06-05 22:00:00,6,5,4,22,23.8,0.0,0.3,0.76
2020/6/5,23:00,2704,2020-06-05 23:00:00,6,5,4,23,24.2,0.0,0.3,0.77
2020/6/6,0:00,2487,2020-06-06 00:00:00,6,6,5,0,23.6,0.0,0.3,0.82
2020/6/6,1:00,2335,2020-06-06 01:00:00,6,6,5,1,22.9,0.0,0.3,0.82
2020/6/6,2:00,2287,2020-06-06 02:00:00,6,6,5,2,22.8,0.0,0.3,0.83
2020/6/6,3:00,2288,2020-06-06 03:00:00,6,6,5,3,23.0,0.0,0.3,0.88
2020/6/6,4:00,2270,2020-06-06 04:00:00,6,6,5,4,22.7,0.0,0.3,0.91
2020/6/6,5:00,2179,2020-06-06 05:00:00,6,6,5,5,22.6,0.0,0.3,0.88
2020/6/6,6:00,2215,2020-06-06 06:00:00,6,6,5,6,23.2,0.0,0.3,0.82
2020/6/6,7:00,2398,2020-06-06 07:00:00,6,6,5,7,23.9,0.0,0.3,0.76
2020/6/6,8:00,2707,2020-06-06 08:00:00,6,6,5,8,25.2,0.0,0.3,0.68
2020/6/6,9:00,3015,2020-06-06 09:00:00,6,6,5,9,26.0,0.0,0.3,0.62
2020/6/6,10:00,3166,2020-06-06 10:00:00,6,6,5,10,27.8,0.0,0.3,0.59
2020/6/6,11:00,3223,2020-06-06 11:00:00,6,6,5,11,27.9,0.0,0.5,0.61
2020/6/6,12:00,3172,2020-06-06 12:00:00,6,6,5,12,27.5,0.0,0.5,0.62
2020/6/6,13:00,3156,2020-06-06 13:00:00,6,6,5,13,27.8,0.0,0.5,0.67
2020/6/6,14:00,3154,2020-06-06 14:00:00,6,6,5,14,27.3,0.0,0.5,0.66
2020/6/6,15:00,3063,2020-06-06 15:00:00,6,6,5,15,27.3,0.0,0.5,0.67
2020/6/6,16:00,3038,2020-06-06 16:00:00,6,6,5,16,26.8,0.0,0.5,0.66
2020/6/6,17:00,3060,2020-06-06 17:00:00,6,6,5,17,25.9,0.0,1.0,0.62
2020/6/6,18:00,3122,2020-06-06 18:00:00,6,6,5,18,25.4,0.0,1.0,0.79
2020/6/6,19:00,3056,2020-06-06 19:00:00,6,6,5,19,23.5,0.0,1.0,0.83
2020/6/6,20:00,2900,2020-06-06 20:00:00,6,6,5,20,22.8,0.0,1.0,0.88
2020/6/6,21:00,2720,2020-06-06 21:00:00,6,6,5,21,21.1,0.5,1.0,0.97
2020/6/6,22:00,2576,2020-06-06 22:00:00,6,6,5,22,19.8,5.0,1.0,0.99
2020/6/6,23:00,2447,2020-06-06 23:00:00,6,6,5,23,19.1,1.0,1.0,0.96
2020/6/7,0:00,2270,2020-06-07 00:00:00,6,7,6,0,19.3,0.0,1.0,0.97
2020/6/7,1:00,2152,2020-06-07 01:00:00,6,7,6,1,18.6,0.5,1.0,0.97
2020/6/7,2:00,2114,2020-06-07 02:00:00,6,7,6,2,17.7,0.0,1.0,0.98
2020/6/7,3:00,2139,2020-06-07 03:00:00,6,7,6,3,18.5,0.0,1.0,0.83
2020/6/7,4:00,2140,2020-06-07 04:00:00,6,7,6,4,18.7,0.0,1.0,0.94
2020/6/7,5:00,2086,2020-06-07 05:00:00,6,7,6,5,18.1,0.0,0.5,0.78
2020/6/7,6:00,2099,2020-06-07 06:00:00,6,7,6,6,19.2,0.0,0.5,0.68
2020/6/7,7:00,2164,2020-06-07 07:00:00,6,7,6,7,20.2,0.0,0.5,0.63
2020/6/7,8:00,2260,2020-06-07 08:00:00,6,7,6,8,21.0,0.0,0.5,0.67
2020/6/7,9:00,2450,2020-06-07 09:00:00,6,7,6,9,22.3,0.0,0.5,0.55
2020/6/7,10:00,2586,2020-06-07 10:00:00,6,7,6,10,22.9,0.0,0.5,0.54
2020/6/7,11:00,2668,2020-06-07 11:00:00,6,7,6,11,24.1,0.0,0.0,0.5
2020/6/7,12:00,2726,2020-06-07 12:00:00,6,7,6,12,25.6,0.0,0.0,0.49
2020/6/7,13:00,2697,2020-06-07 13:00:00,6,7,6,13,26.4,0.0,0.0,0.47
2020/6/7,14:00,2670,2020-06-07 14:00:00,6,7,6,14,26.0,0.0,0.0,0.46
2020/6/7,15:00,2685,2020-06-07 15:00:00,6,7,6,15,26.6,0.0,0.0,0.46
2020/6/7,16:00,2727,2020-06-07 16:00:00,6,7,6,16,26.1,0.0,0.0,0.51
2020/6/7,17:00,2800,2020-06-07 17:00:00,6,7,6,17,25.2,0.0,0.0,0.58
2020/6/7,18:00,2874,2020-06-07 18:00:00,6,7,6,18,23.6,0.0,0.0,0.65
2020/6/7,19:00,2904,2020-06-07 19:00:00,6,7,6,19,22.5,0.0,0.0,0.68
2020/6/7,20:00,2783,2020-06-07 20:00:00,6,7,6,20,21.8,0.0,0.5,0.7
2020/6/7,21:00,2628,2020-06-07 21:00:00,6,7,6,21,21.6,0.0,0.5,0.66
2020/6/7,22:00,2479,2020-06-07 22:00:00,6,7,6,22,21.1,0.0,0.5,0.69
2020/6/7,23:00,2360,2020-06-07 23:00:00,6,7,6,23,20.8,0.0,0.5,0.74
2020/6/8,0:00,2185,2020-06-08 00:00:00,6,8,0,0,20.4,0.0,0.5,0.78
2020/6/8,1:00,2069,2020-06-08 01:00:00,6,8,0,1,20.2,0.0,0.5,0.83
2020/6/8,2:00,2050,2020-06-08 02:00:00,6,8,0,2,20.0,0.0,0.5,0.83
2020/6/8,3:00,2098,2020-06-08 03:00:00,6,8,0,3,20.0,0.0,0.5,0.85
2020/6/8,4:00,2133,2020-06-08 04:00:00,6,8,0,4,19.8,0.0,0.5,0.84
2020/6/8,5:00,2161,2020-06-08 05:00:00,6,8,0,5,20.0,0.0,0.5,0.84
2020/6/8,6:00,2308,2020-06-08 06:00:00,6,8,0,6,19.9,0.0,0.5,0.8
2020/6/8,7:00,2576,2020-06-08 07:00:00,6,8,0,7,20.6,0.0,0.5,0.79
2020/6/8,8:00,2958,2020-06-08 08:00:00,6,8,0,8,20.6,0.0,0.5,0.69
2020/6/8,9:00,3275,2020-06-08 09:00:00,6,8,0,9,22.1,0.0,0.5,0.67
2020/6/8,10:00,3435,2020-06-08 10:00:00,6,8,0,10,23.2,0.0,0.5,0.65
2020/6/8,11:00,3540,2020-06-08 11:00:00,6,8,0,11,25.4,0.0,0.0,0.63
2020/6/8,12:00,3504,2020-06-08 12:00:00,6,8,0,12,26.1,0.0,0.0,0.61
2020/6/8,13:00,3639,2020-06-08 13:00:00,6,8,0,13,26.8,0.0,0.0,0.6
2020/6/8,14:00,3671,2020-06-08 14:00:00,6,8,0,14,26.9,0.0,0.0,0.6
2020/6/8,15:00,3667,2020-06-08 15:00:00,6,8,0,15,27.5,0.0,0.0,0.61
2020/6/8,16:00,3659,2020-06-08 16:00:00,6,8,0,16,26.6,0.0,0.0,0.62
2020/6/8,17:00,3515,2020-06-08 17:00:00,6,8,0,17,26.8,0.0,0.0,0.67
2020/6/8,18:00,3423,2020-06-08 18:00:00,6,8,0,18,25.0,0.0,0.0,0.75
2020/6/8,19:00,3362,2020-06-08 19:00:00,6,8,0,19,23.9,0.0,0.0,0.78
2020/6/8,20:00,3179,2020-06-08 20:00:00,6,8,0,20,23.5,0.0,0.0,0.77
2020/6/8,21:00,3006,2020-06-08 21:00:00,6,8,0,21,23.5,0.0,0.0,0.79
2020/6/8,22:00,2853,2020-06-08 22:00:00,6,8,0,22,23.1,0.0,0.0,0.79
2020/6/8,23:00,2680,2020-06-08 23:00:00,6,8,0,23,22.7,0.0,0.0,0.82
2020/6/9,0:00,2471,2020-06-09 00:00:00,6,9,1,0,22.0,0.0,0.0,0.87
2020/6/9,1:00,2318,2020-06-09 01:00:00,6,9,1,1,21.2,0.0,0.0,0.88
2020/6/9,2:00,2285,2020-06-09 02:00:00,6,9,1,2,21.0,0.0,0.0,0.85
2020/6/9,3:00,2305,2020-06-09 03:00:00,6,9,1,3,21.4,0.0,0.0,0.91
2020/6/9,4:00,2309,2020-06-09 04:00:00,6,9,1,4,20.6,0.0,0.0,0.95
