date,time,kw,datetime,month,day,hour,weekday,temperature,precipitation,weather,humidity
2018/1/12,10:00,4476,2018-01-12 10:00:00,1,12,10,4,3.9,0.0,0.0,0.27
2018/1/12,11:00,4324,2018-01-12 11:00:00,1,12,11,4,5.0,0.0,0.0,0.23
2018/1/12,12:00,4087,2018-01-12 12:00:00,1,12,12,4,5.5,0.0,0.0,0.23
2018/1/12,13:00,4167,2018-01-12 13:00:00,1,12,13,4,6.2,0.0,0.0,0.2
2018/1/12,14:00,4155,2018-01-12 14:00:00,1,12,14,4,6.6,0.0,0.0,0.22
2018/1/12,15:00,4185,2018-01-12 15:00:00,1,12,15,4,5.8,0.0,0.0,0.27
2018/1/12,16:00,4407,2018-01-12 16:00:00,1,12,16,4,5.2,0.0,0.0,0.31
2018/1/12,17:00,4666,2018-01-12 17:00:00,1,12,17,4,3.6,0.0,0.3,0.35
2018/1/12,18:00,4659,2018-01-12 18:00:00,1,12,18,4,2.5,0.0,0.3,0.34
2018/1/12,19:00,4556,2018-01-12 19:00:00,1,12,19,4,2.4,0.0,0.3,0.37
2018/1/12,20:00,4437,2018-01-12 20:00:00,1,12,20,4,3.9,0.0,0.5,0.46
2018/1/12,21:00,4272,2018-01-12 21:00:00,1,12,21,4,3.5,0.0,0.5,0.5
2018/1/12,22:00,4087,2018-01-12 22:00:00,1,12,22,4,2.4,0.0,0.5,0.55
2018/1/12,23:00,3867,2018-01-12 23:00:00,1,12,23,4,1.8,0.0,0.5,0.54
2018/1/13,0:00,3583,2018-01-13 00:00:00,1,13,0,5,1.3,0.0,0.5,0.59
2018/1/13,1:00,3404,2018-01-13 01:00:00,1,13,1,5,0.5,0.0,0.0,0.59
2018/1/13,2:00,3284,2018-01-13 02:00:00,1,13,2,5,0.3,0.0,0.0,0.55
2018/1/13,3:00,3216,2018-01-13 03:00:00,1,13,3,5,0.5,0.0,0.0,0.56
2018/1/13,4:00,3187,2018-01-13 04:00:00,1,13,4,5,0.0,0.0,0.0,0.56
2018/1/13,5:00,3287,2018-01-13 05:00:00,1,13,5,5,-0.3,0.0,0.0,0.54
2018/1/13,6:00,3594,2018-01-13 06:00:00,1,13,6,5,-0.3,0.0,0.0,0.55
2018/1/13,7:00,3923,2018-01-13 07:00:00,1,13,7,5,-0.5,0.0,0.0,0.56
2018/1/13,8:00,4213,2018-01-13 08:00:00,1,13,8,5,-0.2,0.0,0.0,0.52
2018/1/13,9:00,4272,2018-01-13 09:00:00,1,13,9,5,1.5,0.0,0.0,0.46
2018/1/13,10:00,4100,2018-01-13 10:00:00,1,13,10,5,3.2,0.0,0.0,0.41
2018/1/13,11:00,3932,2018-01-13 11:00:00,1,13,11,5,4.7,0.0,0.0,0.38
2018/1/13,12:00,3743,2018-01-13 12:00:00,1,13,12,5,5.6,0.0,0.0,0.34
2018/1/13,13:00,3697,2018-01-13 13:00:00,1,13,13,5,6.7,0.0,0.0,0.34
2018/1/13,14:00,3651,2018-01-13 14:00:00,1,13,14,5,6.6,0.0,0.0,0.37
2018/1/13,15:00,3656,2018-01-13 15:00:00,1,13,15,5,6.0,0.0,0.0,0.43
2018/1/13,16:00,3868,2018-01-13 16:00:00,1,13,16,5,5.5,0.0,0.0,0.53
2018/1/13,17:00,4202,2018-01-13 17:00:00,1,13,17,5,3.5,0.0,0.0,0.6
2018/1/13,18:00,4267,2018-01-13 18:00:00,1,13,18,5,2.5,0.0,0.0,0.63
2018/1/13,19:00,4232,2018-01-13 19:00:00,1,13,19,5,2.6,0.0,0.0,0.62
2018/1/13,20:00,4168,2018-01-13 20:00:00,1,13,20,5,2.8,0.0,0.0,0.54
2018/1/13,21:00,4007,2018-01-13 21:00:00,1,13,21,5,3.7,0.0,0.0,0.5
2018/1/13,22:00,3775,2018-01-13 22:00:00,1,13,22,5,3.5,0.0,0.0,0.52
2018/1/13,23:00,3581,2018-01-13 23:00:00,1,13,23,5,2.8,0.0,0.0,0.53
2018/1/14,0:00,3311,2018-01-14 00:00:00,1,14,0,6,2.5,0.0,0.0,0.52
2018/1/14,1:00,3145,2018-01-14 01:00:00,1,14,1,6,2.3,0.0,0.0,0.48
2018/1/14,2:00,3041,2018-01-14 02:00:00,1,14,2,6,2.6,0.0,0.0,0.51
2018/1/14,3:00,2968,2018-01-14 03:00:00,1,14,3,6,2.1,0.0,0.0,0.5
2018/1/14,4:00,2931,2018-01-14 04:00:00,1,14,4,6,2.5,0.0,0.0,0.49
2018/1/14,5:00,2996,2018-01-14 05:00:00,1,14,5,6,2.4,0.0,0.0,0.51
2018/1/14,6:00,3204,2018-01-14 06:00:00,1,14,6,6,1.0,0.0,0.0,0.45
2018/1/14,7:00,3456,2018-01-14 07:00:00,1,14,7,6,2.0,0.0,0.0,0.41
2018/1/14,8:00,3647,2018-01-14 08:00:00,1,14,8,6,2.9,0.0,0.0,0.4
2018/1/14,9:00,3684,2018-01-14 09:00:00,1,14,9,6,4.4,0.0,0.0,0.38
2018/1/14,10:00,3575,2018-01-14 10:00:00,1,14,10,6,5.6,0.0,0.0,0.34
2018/1/14,11:00,3458,2018-01-14 11:00:00,1,14,11,6,6.9,0.0,0.0,0.3
2018/1/14,12:00,3370,2018-01-14 12:00:00,1,14,12,6,7.2,0.0,0.0,0.29
2018/1/14,13:00,3289,2018-01-14 13:00:00,1,14,13,6,7.5,0.0,0.0,0.3
2018/1/14,14:00,3254,2018-01-14 14:00:00,1,14,14,6,7.7,0.0,0.0,0.3
2018/1/14,15:00,3311,2018-01-14 15:00:00,1,14,15,6,6.8,0.0,0.0,0.33
2018/1/14,16:00,3558,2018-01-14 16:00:00,1,14,16,6,6.3,0.0,0.0,0.36
2018/1/14,17:00,3997,2018-01-14 17:00:00,1,14,17,6,4.4,0.0,0.0,0.4
2018/1/14,18:00,4142,2018-01-14 18:00:00,1,14,18,6,4.3,0.0,0.0,0.42
2018/1/14,19:00,4147,2018-01-14 19:00:00,1,14,19,6,5.1,0.0,0.0,0.42
2018/1/14,20:00,4114,2018-01-14 20:00:00,1,14,20,6,4.7,0.0,0.0,0.53
2018/1/14,21:00,3966,2018-01-14 21:00:00,1,14,21,6,2.7,0.0,0.0,0.53
2018/1/14,22:00,3721,2018-01-14 22:00:00,1,14,22,6,2.5,0.0,0.0,0.58
2018/1/14,23:00,3491,2018-01-14 23:00:00,1,14,23,6,2.0,0.0,0.0,0.56
2018/1/15,0:00,3222,2018-01-15 00:00:00,1,15,0,0,2.1,0.0,0.0,0.6
2018/1/15,1:00,3075,2018-01-15 01:00:00,1,15,1,0,1.7,0.0,0.0,0.6
2018/1/15,2:00,2993,2018-01-15 02:00:00,1,15,2,0,1.9,0.0,0.0,0.61
2018/1/15,3:00,2973,2018-01-15 03:00:00,1,15,3,0,1.0,0.0,0.0,0.63
2018/1/15,4:00,3030,2018-01-15 04:00:00,1,15,4,0,0.4,0.0,0.0,0.64
2018/1/15,5:00,3291,2018-01-15 05:00:00,1,15,5,0,-0.3,0.0,0.0,0.55
2018/1/15,6:00,3866,2018-01-15 06:00:00,1,15,6,0,0.0,0.0,0.0,0.56
2018/1/15,7:00,4292,2018-01-15 07:00:00,1,15,7,0,-0.1,0.0,0.0,0.53
2018/1/15,8:00,4579,2018-01-15 08:00:00,1,15,8,0,0.7,0.0,0.0,0.5
2018/1/15,9:00,4676,2018-01-15 09:00:00,1,15,9,0,2.6,0.0,0.0,0.47
2018/1/15,10:00,4576,2018-01-15 10:00:00,1,15,10,0,4.9,0.0,0.0,0.44
2018/1/15,11:00,4451,2018-01-15 11:00:00,1,15,11,0,5.5,0.0,0.3,0.42
2018/1/15,12:00,4176,2018-01-15 12:00:00,1,15,12,0,7.4,0.0,0.3,0.41
2018/1/15,13:00,4173,2018-01-15 13:00:00,1,15,13,0,8.8,0.0,0.3,0.42
2018/1/15,14:00,4064,2018-01-15 14:00:00,1,15,14,0,11.8,0.0,0.0,0.42
2018/1/15,15:00,4060,2018-01-15 15:00:00,1,15,15,0,11.7,0.0,0.0,0.41
2018/1/15,16:00,4272,2018-01-15 16:00:00,1,15,16,0,8.1,0.0,0.0,0.49
2018/1/15,17:00,4553,2018-01-15 17:00:00,1,15,17,0,6.4,0.0,0.0,0.49
2018/1/15,18:00,4575,2018-01-15 18:00:00,1,15,18,0,6.3,0.0,0.0,0.57
2018/1/15,19:00,4481,2018-01-15 19:00:00,1,15,19,0,4.3,0.0,0.0,0.56
2018/1/15,20:00,4363,2018-01-15 20:00:00,1,15,20,0,4.6,0.0,0.0,0.58
2018/1/15,21:00,4195,2018-01-15 21:00:00,1,15,21,0,3.9,0.0,0.0,0.61
2018/1/15,22:00,3975,2018-01-15 22:00:00,1,15,22,0,3.5,0.0,0.0,0.63
2018/1/15,23:00,3710,2018-01-15 23:00:00,1,15,23,0,3.3,0.0,0.0,0.64
2018/1/16,0:00,3399,2018-01-16 00:00:00,1,16,0,1,2.5,0.0,0.0,0.68
2018/1/16,1:00,3225,2018-01-16 01:00:00,1,16,1,1,2.4,0.0,0.0,0.67
2018/1/16,2:00,3138,2018-01-16 02:00:00,1,16,2,1,2.4,0.0,0.0,0.66
2018/1/16,3:00,3101,2018-01-16 03:00:00,1,16,3,1,2.8,0.0,0.0,0.73
2018/1/16,4:00,3135,2018-01-16 04:00:00,1,16,4,1,2.3,0.0,0.0,0.72
2018/1/16,5:00,3354,2018-01-16 05:00:00,1,16,5,1,2.0,0.0,0.0,0.61
2018/1/16,6:00,3859,2018-01-16 06:00:00,1,16,6,1,4.7,0.0,0.0,0.73
2018/1/16,7:00,4205,2018-01-16 07:00:00,1,16,7,1,1.9,0.0,0.0,0.63
2018/1/16,8:00,4413,2018-01-16 08:00:00,1,16,8,1,3.7,0.0,0.0,0.52
2018/1/16,9:00,4441,2018-01-16 09:00:00,1,16,9,1,6.8,0.0,0.0,0.48
2018/1/16,10:00,4276,2018-01-16 10:00:00,1,16,10,1,9.4,0.0,0.0,0.4
2018/1/16,11:00,4159,2018-01-16 11:00:00,1,16,11,1,11.6,0.0,0.0,0.38
2018/1/16,12:00,3903,2018-01-16 12:00:00,1,16,12,1,11.7,0.0,0.0,0.38
2018/1/16,13:00,3930,2018-01-16 13:00:00,1,16,13,1,13.0,0.0,0.0,0.36
2018/1/16,14:00,3831,2018-01-16 14:00:00,1,16,14,1,13.5,0.0,0.3,0.33
2018/1/16,15:00,3812,2018-01-16 15:00:00,1,16,15,1,13.2,0.0,0.3,0.36
2018/1/16,16:00,3997,2018-01-16 16:00:00,1,16,16,1,12.3,0.0,0.3,0.53
2018/1/16,17:00,4274,2018-01-16 17:00:00,1,16,17,1,8.8,0.0,0.3,0.54
2018/1/16,18:00,4298,2018-01-16 18:00:00,1,16,18,1,8.7,0.0,0.3,0.59
2018/1/16,19:00,4203,2018-01-16 19:00:00,1,16,19,1,7.5,0.0,0.3,0.59
2018/1/16,20:00,4092,2018-01-16 20:00:00,1,16,20,1,7.1,0.0,0.0,0.57
2018/1/16,21:00,3926,2018-01-16 21:00:00,1,16,21,1,7.6,0.0,0.0,0.57
2018/1/16,22:00,3734,2018-01-16 22:00:00,1,16,22,1,7.5,0.0,0.0,0.63
2018/1/16,23:00,3493,2018-01-16 23:00:00,1,16,23,1,6.1,0.0,0.0,0.77
2018/1/17,0:00,3211,2018-01-17 00:00:00,1,17,0,2,4.4,0.0,0.0,0.8
2018/1/17,1:00,3054,2018-01-17 01:00:00,1,17,1,2,4.8,0.0,0.5,0.76
2018/1/17,2:00,2975,2018-01-17 02:00:00,1,17,2,2,4.8,0.0,0.5,0.66
2018/1/17,3:00,2931,2018-01-17 03:00:00,1,17,3,2,5.9,0.0,0.5,0.7
2018/1/17,4:00,2946,2018-01-17 04:00:00,1,17,4,2,5.5,0.0,0.5,0.67
2018/1/17,5:00,3124,2018-01-17 05:00:00,1,17,5,2,6.1,0.0,0.5,0.66
2018/1/17,6:00,3549,2018-01-17 06:00:00,1,17,6,2,6.4,0.0,0.5,0.67
2018/1/17,7:00,3895,2018-01-17 07:00:00,1,17,7,2,6.4,0.0,0.5,0.62
2018/1/17,8:00,4233,2018-01-17 08:00:00,1,17,8,2,6.7,0.0,0.5,0.62
2018/1/17,9:00,4463,2018-01-17 09:00:00,1,17,9,2,7.3,0.0,0.5,0.62
2018/1/17,10:00,4457,2018-01-17 10:00:00,1,17,10,2,6.9,0.0,0.5,0.65
2018/1/17,11:00,4400,2018-01-17 11:00:00,1,17,11,2,7.3,0.0,0.5,0.71
2018/1/17,12:00,4193,2018-01-17 12:00:00,1,17,12,2,7.6,0.0,0.5,0.73
2018/1/17,13:00,4276,2018-01-17 13:00:00,1,17,13,2,8.3,0.0,0.5,0.74
2018/1/17,14:00,4265,2018-01-17 14:00:00,1,17,14,2,8.9,0.0,1.0,0.9
2018/1/17,15:00,4278,2018-01-17 15:00:00,1,17,15,2,8.0,0.0,1.0,0.95
2018/1/17,16:00,4455,2018-01-17 16:00:00,1,17,16,2,7.4,0.5,1.0,1.0
2018/1/17,17:00,4502,2018-01-17 17:00:00,1,17,17,2,7.2,3.5,1.0,1.0
2018/1/17,18:00,4417,2018-01-17 18:00:00,1,17,18,2,8.0,3.0,1.0,1.0
2018/1/17,19:00,4279,2018-01-17 19:00:00,1,17,19,2,7.4,6.5,1.0,1.0
2018/1/17,20:00,4118,2018-01-17 20:00:00,1,17,20,2,7.2,1.0,1.0,1.0
2018/1/17,21:00,3903,2018-01-17 21:00:00,1,17,21,2,7.2,0.5,1.0,1.0
2018/1/17,22:00,3678,2018-01-17 22:00:00,1,17,22,2,7.0,0.0,1.0,0.99
2018/1/17,23:00,3388,2018-01-17 23:00:00,1,17,23,2,6.6,0.0,1.0,0.99
2018/1/18,0:00,3098,2018-01-18 00:00:00,1,18,0,3,6.7,0.0,1.0,0.96
2018/1/18,1:00,2952,2018-01-18 01:00:00,1,18,1,3,6.5,0.0,0.0,0.92
2018/1/18,2:00,2899,2018-01-18 02:00:00,1,18,2,3,6.1,0.0,0.0,0.92
2018/1/18,3:00,2873,2018-01-18 03:00:00,1,18,3,3,5.3,0.0,0.0,0.97
2018/1/18,4:00,2921,2018-01-18 04:00:00,1,18,4,3,4.2,0.0,0.0,1.0
2018/1/18,5:00,3116,2018-01-18 05:00:00,1,18,5,3,3.9,0.0,0.0,1.0
2018/1/18,6:00,3563,2018-01-18 06:00:00,1,18,6,3,3.3,0.0,0.0,1.0
2018/1/18,7:00,3842,2018-01-18 07:00:00,1,18,7,3,3.2,0.0,0.0,1.0
2018/1/18,8:00,4088,2018-01-18 08:00:00,1,18,8,3,4.9,0.0,0.0,0.84
2018/1/18,9:00,4187,2018-01-18 09:00:00,1,18,9,3,8.0,0.0,0.0,0.77
2018/1/18,10:00,4096,2018-01-18 10:00:00,1,18,10,3,10.0,0.0,0.0,0.72
2018/1/18,11:00,3985,2018-01-18 11:00:00,1,18,11,3,12.0,0.0,0.0,0.66
2018/1/18,12:00,3737,2018-01-18 12:00:00,1,18,12,3,13.4,0.0,0.0,0.65
2018/1/18,13:00,3868,2018-01-18 13:00:00,1,18,13,3,13.3,0.0,0.0,0.69
2018/1/18,14:00,3861,2018-01-18 14:00:00,1,18,14,3,12.5,0.0,0.5,0.73
2018/1/18,15:00,3825,2018-01-18 15:00:00,1,18,15,3,11.7,0.0,0.5,0.68
2018/1/18,16:00,3973,2018-01-18 16:00:00,1,18,16,3,12.2,0.0,0.5,0.8
2018/1/18,17:00,4188,2018-01-18 17:00:00,1,18,17,3,10.7,0.0,0.5,0.89
2018/1/18,18:00,4180,2018-01-18 18:00:00,1,18,18,3,8.8,0.0,0.5,0.82
2018/1/18,19:00,4073,2018-01-18 19:00:00,1,18,19,3,10.2,0.0,0.5,0.91
2018/1/18,20:00,3947,2018-01-18 20:00:00,1,18,20,3,8.3,0.0,0.3,0.91
2018/1/18,21:00,3785,2018-01-18 21:00:00,1,18,21,3,7.7,0.0,0.3,0.91
2018/1/18,22:00,3609,2018-01-18 22:00:00,1,18,22,3,8.5,0.0,0.3,0.99
2018/1/18,23:00,3355,2018-01-18 23:00:00,1,18,23,3,7.0,0.0,0.3,0.96
2018/1/19,0:00,3082,2018-01-19 00:00:00,1,19,0,4,7.2,0.0,0.3,0.85
2018/1/19,1:00,2951,2018-01-19 01:00:00,1,19,1,4,6.7,0.0,0.3,0.68
2018/1/19,2:00,2891,2018-01-19 02:00:00,1,19,2,4,6.8,0.0,0.3,0.59
2018/1/19,3:00,2861,2018-01-19 03:00:00,1,19,3,4,7.8,0.0,0.3,0.54
2018/1/19,4:00,2898,2018-01-19 04:00:00,1,19,4,4,8.1,0.0,0.3,0.57
2018/1/19,5:00,3097,2018-01-19 05:00:00,1,19,5,4,7.2,0.0,0.0,0.57
2018/1/19,6:00,3536,2018-01-19 06:00:00,1,19,6,4,6.6,0.0,0.0,0.54
2018/1/19,7:00,3838,2018-01-19 07:00:00,1,19,7,4,6.8,0.0,0.0,0.58
2018/1/19,8:00,4114,2018-01-19 08:00:00,1,19,8,4,6.7,0.0,0.0,0.48
2018/1/19,9:00,4245,2018-01-19 09:00:00,1,19,9,4,8.8,0.0,0.0,0.45
2018/1/19,10:00,4161,2018-01-19 10:00:00,1,19,10,4,9.2,0.0,0.0,0.38
2018/1/19,11:00,4064,2018-01-19 11:00:00,1,19,11,4,10.2,0.0,0.5,0.38
2018/1/19,12:00,3857,2018-01-19 12:00:00,1,19,12,4,10.3,0.0,0.5,0.37
2018/1/19,13:00,3948,2018-01-19 13:00:00,1,19,13,4,10.5,0.0,0.5,0.39
2018/1/19,14:00,3912,2018-01-19 14:00:00,1,19,14,4,10.2,0.0,0.5,0.44
2018/1/19,15:00,3929,2018-01-19 15:00:00,1,19,15,4,10.2,0.0,0.5,0.47
2018/1/19,16:00,4096,2018-01-19 16:00:00,1,19,16,4,9.7,0.0,0.5,0.52
2018/1/19,17:00,4269,2018-01-19 17:00:00,1,19,17,4,9.0,0.0,0.5,0.52
2018/1/19,18:00,4227,2018-01-19 18:00:00,1,19,18,4,9.7,0.0,0.5,0.6
2018/1/19,19:00,4108,2018-01-19 19:00:00,1,19,19,4,8.6,0.0,0.5,0.58
2018/1/19,20:00,3967,2018-01-19 20:00:00,1,19,20,4,8.3,0.0,0.0,0.59
2018/1/19,21:00,3801,2018-01-19 21:00:00,1,19,21,4,7.9,0.0,0.0,0.6
2018/1/19,22:00,3637,2018-01-19 22:00:00,1,19,22,4,7.7,0.0,0.0,0.58
2018/1/19,23:00,3394,2018-01-19 23:00:00,1,19,23,4,7.5,0.0,0.0,0.62
2018/1/20,0:00,3131,2018-01-20 00:00:00,1,20,0,5,7.0,0.0,0.0,0.63
2018/1/20,1:00,2977,2018-01-20 01:00:00,1,20,1,5,6.4,0.0,1.0,0.58
2018/1/20,2:00,2902,2018-01-20 02:00:00,1,20,2,5,6.1,0.0,1.0,0.56
2018/1/20,3:00,2856,2018-01-20 03:00:00,1,20,3,5,5.8,0.0,1.0,0.59
2018/1/20,4:00,2854,2018-01-20 04:00:00,1,20,4,5,5.6,0.0,1.0,0.58
2018/1/20,5:00,2932,2018-01-20 05:00:00,1,20,5,5,5.5,0.0,0.5,0.6
2018/1/20,6:00,3142,2018-01-20 06:00:00,1,20,6,5,5.4,0.0,0.5,0.62
2018/1/20,7:00,3435,2018-01-20 07:00:00,1,20,7,5,5.2,0.0,0.5,0.61
2018/1/20,8:00,3822,2018-01-20 08:00:00,1,20,8,5,5.4,0.0,0.5,0.65
2018/1/20,9:00,3979,2018-01-20 09:00:00,1,20,9,5,5.9,0.0,0.5,0.62
2018/1/20,10:00,3887,2018-01-20 10:00:00,1,20,10,5,6.7,0.0,0.5,0.65
2018/1/20,11:00,3783,2018-01-20 11:00:00,1,20,11,5,7.5,0.0,0.5,0.65
2018/1/20,12:00,3607,2018-01-20 12:00:00,1,20,12,5,8.3,0.0,0.5,0.62
2018/1/20,13:00,3570,2018-01-20 13:00:00,1,20,13,5,8.3,0.0,0.5,0.59
2018/1/20,14:00,3512,2018-01-20 14:00:00,1,20,14,5,9.1,0.0,0.0,0.63
2018/1/20,15:00,3483,2018-01-20 15:00:00,1,20,15,5,9.1,0.0,0.0,0.65
2018/1/20,16:00,3609,2018-01-20 16:00:00,1,20,16,5,8.7,0.0,0.0,0.79
2018/1/20,17:00,3896,2018-01-20 17:00:00,1,20,17,5,6.5,0.0,0.0,0.86
2018/1/20,18:00,3956,2018-01-20 18:00:00,1,20,18,5,5.4,0.0,0.0,0.88
2018/1/20,19:00,3913,2018-01-20 19:00:00,1,20,19,5,5.0,0.0,0.0,0.87
2018/1/20,20:00,3843,2018-01-20 20:00:00,1,20,20,5,4.9,0.0,0.0,0.89
2018/1/20,21:00,3680,2018-01-20 21:00:00,1,20,21,5,4.8,0.0,0.0,0.91
2018/1/20,22:00,3492,2018-01-20 22:00:00,1,20,22,5,5.2,0.0,0.0,0.88
2018/1/20,23:00,3300,2018-01-20 23:00:00,1,20,23,5,5.0,0.0,0.0,0.88
2018/1/21,0:00,3078,2018-01-21 00:00:00,1,21,0,6,4.4,0.0,0.0,0.91
2018/1/21,1:00,2942,2018-01-21 01:00:00,1,21,1,6,3.7,0.0,0.0,0.77
2018/1/21,2:00,2855,2018-01-21 02:00:00,1,21,2,6,4.7,0.0,0.0,0.64
2018/1/21,3:00,2813,2018-01-21 03:00:00,1,21,3,6,5.5,0.0,0.0,0.64
2018/1/21,4:00,2793,2018-01-21 04:00:00,1,21,4,6,5.1,0.0,0.0,0.75
2018/1/21,5:00,2860,2018-01-21 05:00:00,1,21,5,6,3.5,0.0,0.0,0.78
2018/1/21,6:00,3034,2018-01-21 06:00:00,1,21,6,6,3.0,0.0,0.0,0.76
2018/1/21,7:00,3257,2018-01-21 07:00:00,1,21,7,6,3.6,0.0,0.0,0.73
2018/1/21,8:00,3465,2018-01-21 08:00:00,1,21,8,6,4.3,0.0,0.0,0.64
2018/1/21,9:00,3515,2018-01-21 09:00:00,1,21,9,6,6.5,0.0,0.0,0.56
2018/1/21,10:00,3401,2018-01-21 10:00:00,1,21,10,6,8.1,0.0,0.0,0.46
2018/1/21,11:00,3297,2018-01-21 11:00:00,1,21,11,6,9.9,0.0,0.0,0.4
2018/1/21,12:00,3213,2018-01-21 12:00:00,1,21,12,6,10.8,0.0,0.0,0.41
2018/1/21,13:00,3127,2018-01-21 13:00:00,1,21,13,6,11.7,0.0,0.0,0.4
2018/1/21,14:00,3078,2018-01-21 14:00:00,1,21,14,6,11.5,0.0,0.0,0.44
2018/1/21,15:00,3070,2018-01-21 15:00:00,1,21,15,6,10.9,0.0,0.0,0.53
2018/1/21,16:00,3251,2018-01-21 16:00:00,1,21,16,6,10.1,0.0,0.0,0.62
2018/1/21,17:00,3655,2018-01-21 17:00:00,1,21,17,6,8.4,0.0,0.0,0.67
2018/1/21,18:00,3802,2018-01-21 18:00:00,1,21,18,6,7.0,0.0,0.0,0.71
2018/1/21,19:00,3802,2018-01-21 19:00:00,1,21,19,6,6.5,0.0,0.0,0.65
2018/1/21,20:00,3751,2018-01-21 20:00:00,1,21,20,6,7.4,0.0,0.3,0.43
2018/1/21,21:00,3606,2018-01-21 21:00:00,1,21,21,6,7.6,0.0,0.3,0.51
2018/1/21,22:00,3387,2018-01-21 22:00:00,1,21,22,6,6.5,0.0,0.3,0.55
2018/1/21,23:00,3172,2018-01-21 23:00:00,1,21,23,6,5.5,0.0,0.3,0.53
2018/1/22,0:00,2960,2018-01-22 00:00:00,1,22,0,0,5.0,0.0,0.3,0.51
2018/1/22,1:00,2853,2018-01-22 01:00:00,1,22,1,0,4.6,0.0,0.5,0.49
2018/1/22,2:00,2792,2018-01-22 02:00:00,1,22,2,0,4.6,0.0,0.5,0.5
2018/1/22,3:00,2777,2018-01-22 03:00:00,1,22,3,0,4.4,0.0,0.5,0.6
2018/1/22,4:00,2820,2018-01-22 04:00:00,1,22,4,0,3.0,0.0,0.5,0.57
2018/1/22,5:00,3056,2018-01-22 05:00:00,1,22,5,0,2.9,0.0,0.5,0.53
2018/1/22,6:00,3574,2018-01-22 06:00:00,1,22,6,0,4.3,0.0,0.5,0.58
2018/1/22,7:00,4041,2018-01-22 07:00:00,1,22,7,0,4.1,0.0,0.5,0.62
2018/1/22,8:00,4522,2018-01-22 08:00:00,1,22,8,0,4.1,0.0,1.0,0.75
2018/1/22,9:00,4821,2018-01-22 09:00:00,1,22,9,0,3.1,0.0,1.0,0.85
2018/1/22,10:00,4877,2018-01-22 10:00:00,1,22,10,0,2.4,0.0,1.0,0.92
2018/1/22,11:00,4903,2018-01-22 11:00:00,1,22,11,0,1.5,0.5,1.0,0.97
2018/1/22,12:00,4793,2018-01-22 12:00:00,1,22,12,0,1.0,0.0,1.0,0.96
2018/1/22,13:00,4989,2018-01-22 13:00:00,1,22,13,0,1.1,0.0,1.0,0.99
2018/1/22,14:00,5034,2018-01-22 14:00:00,1,22,14,0,0.3,1.5,1.0,1.0
2018/1/22,15:00,5010,2018-01-22 15:00:00,1,22,15,0,0.3,1.5,1.0,1.0
2018/1/22,16:00,5076,2018-01-22 16:00:00,1,22,16,0,0.1,2.0,1.0,1.0
2018/1/22,17:00,5101,2018-01-22 17:00:00,1,22,17,0,0.0,2.5,1.0,1.0
2018/1/22,18:00,5009,2018-01-22 18:00:00,1,22,18,0,-0.2,4.0,1.0,1.0
2018/1/22,19:00,4857,2018-01-22 19:00:00,1,22,19,0,-0.5,3.0,1.0,1.0
2018/1/22,20:00,4722,2018-01-22 20:00:00,1,22,20,0,-0.3,2.0,1.0,1.0
2018/1/22,21:00,4511,2018-01-22 21:00:00,1,22,21,0,0.0,3.5,1.0,1.0
2018/1/22,22:00,4233,2018-01-22 22:00:00,1,22,22,0,0.2,2.0,1.0,1.0
2018/1/22,23:00,3927,2018-01-22 23:00:00,1,22,23,0,0.3,1.0,1.0,1.0
2018/1/23,0:00,3597,2018-01-23 00:00:00,1,23,0,1,0.5,0.5,1.0,0.99
2018/1/23,1:00,3407,2018-01-23 01:00:00,1,23,1,1,0.5,0.0,0.5,0.97
2018/1/23,2:00,3303,2018-01-23 02:00:00,1,23,2,1,0.5,0.0,0.5,1.0
2018/1/23,3:00,3252,2018-01-23 03:00:00,1,23,3,1,0.2,0.0,0.5,1.0
2018/1/23,4:00,3297,2018-01-23 04:00:00,1,23,4,1,0.1,0.0,0.5,1.0
2018/1/23,5:00,3540,2018-01-23 05:00:00,1,23,5,1,-0.4,0.0,0.5,1.0
2018/1/23,6:00,3994,2018-01-23 06:00:00,1,23,6,1,-0.2,0.0,0.5,1.0
2018/1/23,7:00,4307,2018-01-23 07:00:00,1,23,7,1,-0.5,0.0,0.5,1.0
2018/1/23,8:00,4556,2018-01-23 08:00:00,1,23,8,1,0.1,0.0,0.0,1.0
2018/1/23,9:00,4641,2018-01-23 09:00:00,1,23,9,1,2.4,0.0,0.0,0.88
2018/1/23,10:00,4508,2018-01-23 10:00:00,1,23,10,1,4.9,0.0,0.0,0.77
2018/1/23,11:00,4369,2018-01-23 11:00:00,1,23,11,1,7.1,0.0,0.0,0.68
2018/1/23,12:00,4097,2018-01-23 12:00:00,1,23,12,1,8.3,0.0,0.0,0.61
2018/1/23,13:00,4129,2018-01-23 13:00:00,1,23,13,1,9.2,0.0,0.0,0.58
2018/1/23,14:00,4113,2018-01-23 14:00:00,1,23,14,1,9.5,0.0,0.0,0.58
2018/1/23,15:00,4157,2018-01-23 15:00:00,1,23,15,1,8.7,0.0,0.0,0.75
2018/1/23,16:00,4364,2018-01-23 16:00:00,1,23,16,1,6.1,0.0,0.0,0.62
2018/1/23,17:00,4632,2018-01-23 17:00:00,1,23,17,1,6.4,0.0,0.0,0.55
2018/1/23,18:00,4611,2018-01-23 18:00:00,1,23,18,1,6.0,0.0,0.0,0.53
